TYPE,LATITUDE,LONGITUDe,SUSTAINED WINDS
TS,12.2,177,50
TS,13.1,177.2,55
TS,14,177.4,60
HU,14.9,177.5,75
HU,15.9,177.7,80
HU,16.2,177.8,85
HU,16.4,177.9,90
HU,16.7,178.1,90
HU,17,178.1,90
HU,17.3,178.1,90
HU,17.5,178.1,90
HU,17.8,178.1,90
HU,18,178.1,90
HU,18.6,178.2,90
HU,19.4,178.2,90
HU,20.3,178.2,85
HU,21.3,178.3,85
HU,22.4,178.5,85
HU,23.3,178.8,85
HU,23.8,179.8,85
TD,20.5,110.8,30
TD,21.1,111,30
TD,21.6,111,30
TS,22.4,110.9,35
TD,22.9,110.8,30
TS,12.2,104.2,35
TS,12.3,104.9,35
TS,12.5,105.8,35
TS,12.7,106.7,35
TS,12.9,107.6,35
TS,13.1,108.5,45
TS,13.4,109.2,55
HU,13.7,109.8,65
HU,14.1,110.6,75
HU,14.3,111.3,80
HU,14.6,111.8,80
HU,14.7,112.5,95
HU,14.8,113.1,100
HU,15,113.8,110
HU,15.1,114.4,120
HU,15.3,115.1,120
HU,15.5,115.8,120
HU,16,116.5,120
HU,16.4,117.4,115
HU,17.1,118.1,115
HU,17.8,118.9,110
HU,18.6,119.2,100
HU,19.5,119.8,80
HU,20.3,120.1,75
TS,21.3,120.8,45
TD,21.9,121.4,25
TD,22,122.1,20
TD,9.5,121.2,25
TD,9.9,122.4,30
TD,10.7,123.6,30
TS,11.7,124.4,35
TS,13.3,125,35
TS,14.4,125.3,35
TS,15.4,125.6,35
TD,16.4,125.8,30
TD,17,125.9,30
TD,17.6,126,30
TD,18.3,125.9,30
TS,19.1,125.9,35
TS,19.9,125.8,35
TD,20.7,125.4,30
TD,21.5,124.6,25
TD,22.3,123.9,25
TD,23.2,123.4,25
TD,24.1,122.8,20
TD,14.3,101.4,30
TS,14.8,101.3,35
TS,15.2,101.3,50
TS,15.5,101.4,50
TS,15.8,101.5,55
TS,16.1,101.6,60
TS,16.4,101.7,60
TS,16.7,101.9,60
TS,17,102.2,60
TS,17.2,102.6,55
TS,17.3,103.1,50
TS,17.5,103.6,40
TD,17.5,104.2,30
TD,17.5,104.8,25
TD,17.5,105.4,20
TD,17.5,105.9,20
TD,17.5,106.4,20
TD,17.4,106.9,15
TD,17.3,107.4,15
TD,17,108,15
TD,11.5,91.9,30
TD,12.4,92.6,30
TD,13.3,93.5,30
TS,14,94.5,35
TS,14.5,95.6,40
TS,14.8,96.7,40
TS,15.1,97.8,45
TS,15.5,98.9,40
TD,16,100,30
TD,13.3,104.1,30
TD,13.4,104.7,30
TD,13.7,105.8,30
TS,13.9,107,35
TS,14.2,108.1,40
TS,14.6,109.2,45
TS,15,110.3,50
TS,15.5,111.4,55
TS,16,112.5,55
TS,16.6,113.5,60
HU,17.3,114.5,65
HU,17.9,115.4,65
HU,18.6,116.5,65
HU,19.1,117.4,65
TS,19.8,118.5,60
TS,20.4,119.5,50
TS,20.9,120.3,45
TS,21.1,121.1,35
TD,21.4,122,30
TD,21.6,122.9,30
TD,21.7,123.7,30
TD,21.5,124.4,25
TD,21.3,125,25
TD,21.2,125.7,25
TD,21.1,126.3,25
TD,21,127,25
TD,21,127.6,25
TD,21,128.2,20
TD,14.6,112.5,25
TD,14.9,113,30
TS,15.1,113.4,35
TS,15.3,113.8,40
TS,15.5,114.2,45
TS,15.7,114.7,45
TS,16.1,115.5,45
TS,16.6,116.3,45
TS,17.2,117.4,45
TS,17.8,118.5,50
TS,18.5,119.6,50
TS,18.9,120.9,50
TS,19.1,122.1,45
TS,19.2,123.3,45
TS,19.4,124.5,45
TS,19.7,125.7,45
TS,20.5,126.5,45
TS,21.3,127.2,50
TS,22.2,128.3,55
TS,22.7,129.2,55
TS,23.2,130.1,50
TS,23.8,131.1,45
TS,24.3,132.2,40
TS,24.7,133.1,35
TS,25.1,134.1,35
TD,25.5,135.1,30
TD,25.8,135.5,30
TD,25.7,135.7,30
TD,25.6,135.9,25
TD,25.5,136,20
TD,14,109,25
TD,14.3,109.5,30
TD,14.6,110,30
TD,14.8,110.6,30
TD,15,111.2,30
TD,15.1,111.8,30
TD,15.1,112.7,30
TS,15.1,113.6,35
TS,15.2,114.4,40
TS,15.2,115.3,50
TS,15.2,116.1,55
TS,15.4,116.9,60
TS,15.7,117.7,60
TS,16,118.4,55
TS,16.2,119.3,45
TS,16.2,120.2,40
TS,16.3,121,35
TD,16.3,121.9,30
TD,16.3,122.6,30
TD,16.2,123.3,25
TD,15.9,123.9,25
TD,15.4,124.3,25
TD,14.7,124.9,25
TD,14.1,125.5,25
TD,13.4,126,20
TD,12,121,25
TD,12,122,25
TD,12,123,30
TD,12,124,30
TS,12,125,40
TS,11.9,126,50
TS,11.9,126.9,55
TS,11.9,127.7,55
TS,11.9,128.6,60
TS,12,129.6,60
TS,12.1,130.6,60
HU,12.2,131.4,65
HU,12.4,132.3,65
HU,12.5,133.3,70
HU,12.7,134.3,70
HU,12.8,135.3,75
HU,12.9,136.4,75
HU,13,137.5,80
HU,13,138.5,85
HU,13.2,139.6,90
HU,13.4,140.7,95
HU,13.7,141.7,105
HU,14.2,142.7,115
HU,14.7,143.8,120
HU,15.2,145,110
HU,15.7,146.2,100
HU,16,147.2,90
HU,16.2,148.3,75
HU,16.2,149.5,65
TS,15.9,150.6,50
TS,15.7,151.7,45
TS,15.6,152.6,40
TS,15.4,153.4,35
TD,15.5,154.2,30
TD,15.5,155,30
TD,15.5,155.7,30
TD,15.5,156.5,30
TD,15.5,157.2,30
TD,15.5,158,30
TD,15.6,158.6,30
TD,15.8,159.3,30
TD,16.1,159.9,30
TD,16.3,160.5,30
TD,16.6,161.1,30
TD,16.8,161.6,25
TD,17,162.2,25
TD,17.3,162.8,25
TD,17.6,163.4,25
TD,18,164,20
TD,15.1,135,25
TD,15.6,135.3,25
TD,15.7,135.5,30
TS,15.7,135.8,35
TS,15.8,136,40
TS,15.9,136.2,45
TS,16,136.4,45
TS,16,136.4,40
TS,16.1,136.8,35
TD,16.5,138,30
TD,16.9,139.9,30
TD,17.2,140.5,25
TD,17.5,141.8,25
TD,17.8,143,25
TD,18,144.3,25
TD,18.2,145.6,25
TD,18.4,146.9,25
TD,18.6,148.2,25
TD,18.8,149.5,25
TD,19.1,150.8,25
TD,19.4,152.1,20
TD,19.7,153.4,20
TD,20.1,154.7,20
TD,20.6,156,20
TD,21.1,157.3,20
TD,11.3,98.3,25
TD,11.4,99.8,25
TD,11.4,101.4,30
TD,11.7,102.4,30
TS,12.3,103.7,35
TS,12.9,104.8,40
TS,13.4,106.1,45
TS,13.9,107.3,50
TS,14.3,108.6,55
HU,14.6,109.9,65
HU,14.7,111.1,80
HU,15,112.1,100
HU,15.6,113.1,115
HU,16.1,114.1,120
HU,16.4,115.2,125
HU,16.7,116.2,125
HU,17.2,117.2,120
HU,17.7,118,115
HU,18.2,119,110
HU,18.6,120,100
HU,18.9,120.9,90
HU,19,122,85
HU,19,123,75
HU,19,124,70
HU,18.9,124.9,65
HU,18.9,125.9,65
HU,18.7,126.9,65
HU,18.6,127.8,70
HU,18.5,128.8,75
HU,18.5,129.7,75
HU,18.4,131,75
HU,18.3,132.2,70
HU,18.2,133.5,70
HU,18,134.7,65
TS,18,136.1,60
TS,18.1,137.4,55
TS,18.4,138.7,45
TS,18.6,140,40
TS,18.7,141.4,35
TD,18.8,142.7,30
TD,19.1,144,25
TD,13.2,96.4,25
TD,13.5,98.1,25
TD,13.8,99.7,25
TD,14.3,101.2,30
TS,14.5,102.6,35
TS,14.9,103.9,45
TS,15.2,105.3,45
TS,15.7,106.5,55
HU,16.2,107.4,65
HU,16.7,108.3,65
HU,17.1,109.1,67
HU,17.6,110,84
HU,18,110.5,90
HU,18.3,111.2,90
HU,19.2,112.2,90
HU,20,113.2,90
HU,20.4,114,84
HU,20.6,115,84
HU,20.7,115.8,77
HU,20.6,116.7,65
TS,20.5,117.3,55
TS,20.4,117.5,55
TS,20.3,117.7,45
TS,20.2,117.9,40
TS,20,118.3,35
TS,19.9,118.7,35
TS,19.7,119.1,35
TD,19.5,119.5,30
TD,19.2,120,30
TD,19,120.4,25
TD,18.9,120.7,25
TD,18.6,121.2,20
TD,18.4,121.6,20
TD,18.1,122.1,20
TD,17.8,122.7,20
TD,17.5,123.3,20
TD,17.5,105.8,25
TD,17.8,106.3,30
TD,18.1,106.9,30
TD,18.6,107.4,30
TS,19.1,107.8,35
TS,19.5,108.2,35
TS,20.1,108.7,35
TD,20.7,109.2,30
TD,21.5,109.7,30
TD,21.7,110.3,30
TD,21.5,110.6,30
TD,21.4,110.7,25
TD,21.3,110.7,25
TD,21.1,110.7,25
TD,21,110.4,30
TD,21.2,110.1,30
TD,21.8,109.9,25
TD,22.3,110.2,20
TD,22.6,110.7,20
TD,12.2,145,30
TD,12.2,146,30
TD,12.3,147,30
TD,12.4,148,30
TS,12.5,149,35
TS,12.7,150,40
TS,12.9,151,50
TS,13.1,152,50
TS,13.3,153.3,55
HU,13.6,154.4,65
HU,13.8,155.2,70
HU,14,156,75
HU,14.2,156.7,100
HU,14.4,157.4,100
HU,14.6,158,100
HU,14.8,158.8,100
HU,15.1,159.4,100
HU,15.4,159.8,110
HU,15.7,160.3,100
HU,15.9,160.4,100
HU,16.3,160.5,105
HU,16.5,160.4,105
HU,16.6,160.3,105
HU,16.8,160.2,100
HU,16.9,160.1,95
HU,17,160.1,85
HU,17.4,160.4,80
HU,17.7,161.1,70
HU,17.8,162,70
HU,17.9,162.8,70
HU,18.1,163.7,70
HU,18.5,164.9,70
HU,18.9,165.8,70
HU,19.5,166.8,70
HU,20.5,168.5,65
HU,21.4,170,65
HU,22.1,171,65
HU,22.8,172.3,65
HU,23.5,173.7,65
HU,24.1,175.3,90
HU,24.4,176.6,90
HU,24.8,178.1,90
HU,25,179.8,90
HU,25.6,178.7,90
HU,26.1,177.3,90
HU,26.7,176.1,90
HU,27.2,175.2,90
HU,27.5,174.3,90
HU,27.6,173.5,90
HU,27.6,172.8,90
HU,27.8,172.2,90
HU,28.2,171.4,90
HU,28.8,170.7,90
HU,29.4,170.3,90
HU,29.8,169.7,80
HU,30.2,169.3,75
HU,30.6,169,75
HU,31,168.6,70
HU,31.2,168.1,70
HU,31.2,167.6,65
HU,31.2,167.1,65
TS,31.3,166.4,60
TS,31.6,165.4,55
TD,13,98,30
TD,13.7,99,30
TS,14.4,100,35
TS,15.1,101.1,40
TS,15.7,102.2,45
TS,16,103.2,50
TS,16.3,104.3,55
TS,16.9,105.1,60
HU,17.4,106,65
HU,17.7,106.8,70
HU,18.1,107.7,70
HU,18.3,108.5,75
HU,18.4,109.5,80
HU,18.5,109.9,80
HU,18.4,110.3,75
HU,18.2,110.7,70
HU,17.8,111.1,65
TS,17.7,111.6,60
TS,17.9,112.2,55
TS,18.2,112.7,45
TS,18.3,113.1,40
TS,18.4,113.6,35
TD,18.5,114,30
TD,18.6,114.3,30
TD,18.7,114.6,30
TD,18.8,114.8,25
TD,18.8,114.8,25
TD,18.8,115.1,25
TD,19,114.9,25
TD,18.7,115,25
TD,18.5,114.9,20
TD,18.8,114,20
TD,18.9,113.4,20
TD,18.9,113.2,20
TD,18.9,113,20
TD,12.2,142,25
TD,12,143,25
TD,12,144,25
TD,12,144.3,25
TD,12.1,144.7,25
TD,12.2,145.3,25
TD,12.3,145.8,25
TD,12.5,146.3,25
TD,12.9,147,25
TD,13.5,147.6,25
TD,14.2,147.9,25
TD,15,148,25
TD,16,147.7,25
TD,16.3,147.4,25
TD,16.5,147,25
TD,16.9,146,25
TS,17,145.4,35
TS,17.2,145,35
TS,17.3,145.3,35
TD,17.4,145.5,25
TD,12.7,97.5,25
TD,13.1,98.5,30
TS,13.6,99.7,35
TS,14,101,40
TS,14.6,102.4,45
TS,15.2,103.8,50
TS,15.8,104.9,55
TS,16.2,106,60
HU,16.6,107.2,65
HU,16.9,108.3,75
HU,17.1,109.2,85
HU,17.2,110.2,90
HU,17.4,111.1,90
HU,17.6,112,85
HU,17.7,113.1,80
HU,17.7,114.2,80
HU,17.7,115.3,75
HU,17.6,116.4,75
HU,17.6,117.7,70
HU,17.6,118.7,70
HU,17.6,119.8,70
HU,17.6,120.9,65
HU,17.8,122,65
HU,18.1,123,65
TS,18.5,124,60
TS,19.1,125,55
TS,19.6,126.1,50
TS,19.9,127.3,45
TS,20.1,128.6,40
TS,20.5,129.8,35
TD,20.9,131,30
TD,21.4,132,30
TD,21.8,133.2,30
TD,22.2,134.3,25
TD,22.5,135.5,25
TD,22.8,136.8,20
TD,23.2,138,20
TD,23.5,139.1,20
TS,12.2,86.8,45
TS,12.5,87.8,50
TS,12.8,88.7,55
TS,13.1,89.5,60
TS,13.4,90.2,60
TS,13.6,90.9,55
TS,13.8,91.5,50
TS,14,92.1,50
TS,14.1,92.7,45
TS,14,93.4,40
TS,13.7,94,35
TD,13.4,94.6,30
TD,13,95.2,30
TD,12.5,95.9,30
TD,12.2,96.3,30
TD,11.9,96.9,30
TD,11.8,97.6,30
TD,11.8,98.3,30
TD,11.8,98.9,25
TD,11.9,99.5,25
TD,12,100,25
TD,12,100.5,20
LO,12,101.6,10
LO,12.1,102.6,10
LO,12.2,103.7,10
LO,12.3,104.8,10
LO,12.4,105.8,10
LO,12.6,106.9,10
LO,12.7,108,10
TD,12.9,109,20
TD,13.4,110.3,25
TD,14,111.5,25
TD,14.6,112.3,25
TD,15.2,113.1,30
TD,15.8,113.6,30
TD,16.4,114.1,30
TD,16.8,114.8,30
TD,17.2,115.5,30
TD,17.6,116.2,30
TD,17.9,116.9,30
TD,18.2,117.6,30
TD,18.4,118.3,25
TD,13,112,30
TD,12.5,112.4,30
TD,12.2,113,30
TD,12.5,113.5,30
TD,12.5,113.5,30
TD,13,113.5,30
TD,13,114.5,30
TD,13.1,114.4,30
TD,13.5,115.5,30
TD,13.5,115.5,30
TD,13.5,115.5,25
TD,13.5,115,25
TD,13.9,113.9,25
TD,13.9,113,25
TD,19,108.6,25
TD,19.5,108.5,25
TD,20,108.5,25
TD,20.5,108.6,25
TD,21.1,108.8,25
TD,21.5,109,25
TD,22,109,25
TD,21.7,108.7,25
TD,21.8,108.8,25
TD,22,108.9,25
TD,17.5,129.6,25
TD,18.6,130.1,25
TD,19.3,130.7,25
TD,19.5,131,20
TD,20,131.5,20
TD,18.4,109.6,25
TD,18.5,109.2,25
TD,18.7,108.8,30
TD,18.5,108.2,25
TD,19.1,108.7,30
TD,19.8,109.7,30
TD,19.5,110,25
TD,17.8,109.8,25
TD,17.6,109.7,25
TD,17.3,109.7,25
TD,17,110,25
TD,17,109.5,25
TD,14.8,112.1,30
TD,15.2,112.1,30
TD,16.1,112.1,30
TD,17.3,112,25
TD,17.9,112.2,25
TD,18,112.5,25
TD,18,112.8,25
TD,17.7,112.5,25
TD,17.4,112.2,25
TD,16.3,108.2,30
TD,16.5,109,30
TD,17,110,30
TD,16.8,110,30
TD,16.8,110,30
TD,16.8,110,30
TD,16.7,109.8,30
TD,16.8,110,25
TD,17,110,25
TD,17,110,25
TD,16.8,110.8,25
TD,16.9,110.9,25
TD,17,111,25
TD,17.5,109.3,30
TD,16.8,110.5,25
TD,16.1,111.9,25
TD,16.1,112.8,25
TD,15.9,113.9,25
TD,16,114.7,25
TD,16.1,115.3,25
TD,10,113.8,30
TD,10.3,115.3,30
TS,10.5,116.5,35
TS,10.8,117.5,45
TS,11,118.5,50
TS,11.3,119.5,55
TS,11.8,120.7,55
TS,12.4,121.9,50
TS,13.2,123.4,50
TS,13.9,124.8,45
TS,14.6,126.1,45
TS,15.1,127.1,45
TS,15.6,127.8,50
TS,16.1,128.5,50
TS,16.5,129.1,50
TS,16.7,129.4,40
TD,16.5,129.6,30
TD,16.2,129.9,25
TD,16,130.4,25
TD,15.9,130.9,25
TD,15.9,131.4,25
TD,12.9,107.4,25
TD,13.5,107.1,25
TD,13.7,106.9,25
TD,13.8,106.9,30
TS,14,107.1,35
TS,14.3,107.3,45
TS,14.6,107.6,50
TS,15.1,108,55
TS,15.5,108.6,60
HU,15.9,109.4,65
HU,16.2,110.3,70
HU,16.4,111.1,70
HU,16.7,111.9,65
TS,17,112.7,60
TS,17.3,113.4,55
TS,17.4,114,45
TS,17.4,114.4,35
TD,17.6,115,30
TD,17.7,115.3,25
TD,17.8,116.1,25
TD,17.8,116.7,25
TD,17.7,117.3,20
TD,13.2,94.9,25
TD,13.4,95.1,30
TD,13.6,96.1,30
TD,13.5,97.4,30
TD,13.2,98.7,30
TD,13,99.6,30
TD,13,99.8,30
TD,12.9,99.7,30
TS,13,99.1,35
TS,13.1,99.8,40
TS,13.1,100.1,45
TS,13.1,100.2,55
TS,13,100.1,55
TS,13.2,99.9,60
HU,13.3,99.7,65
HU,14.5,99.5,70
HU,15.6,99.3,75
HU,16.8,99,70
HU,16.9,98.9,65
TS,18.6,98.9,40
TS,20.7,98.8,35
TD,22.9,98.7,30
TD,24.7,98.6,25
TD,25.9,98,20
TD,8.3,128.9,25
TD,8.4,130.1,25
TD,9.1,131.6,25
TD,9.7,133.1,30
TD,10.1,134.5,30
TD,10.4,135.7,30
TD,10.8,136.5,30
TD,11.1,137.5,30
TD,8.9,119.9,25
TD,9.8,121.4,25
TD,10.4,122.9,25
TD,11.2,124,25
TD,12.4,124.4,30
TD,13.5,124.5,30
TD,14,124.8,30
TD,14,124.8,30
TD,13.9,124.7,30
TD,13.7,124.7,25
TD,13.5,125.1,25
TD,13.3,125.8,25
TD,13,126.7,25
TD,12.6,127.7,25
TD,12.2,128.8,25
TD,11.9,130.3,25
TD,11.8,132.3,25
TD,11.5,134.3,30
TD,11.2,136.2,30
TD,10.9,137.8,30
TD,10.1,108.8,25
TD,10,109.9,25
TD,10.2,110.9,25
TD,10,112.1,30
TD,10.2,113.3,30
TS,10.4,114.5,35
TS,10.7,115.6,45
TS,11,116.9,55
TS,11.3,118.1,60
HU,11.8,119.4,65
HU,12.3,120.7,65
HU,12.5,122.1,65
HU,12.6,123.5,70
HU,12.9,124.9,70
HU,13.4,126.4,70
HU,13.7,127.9,75
HU,13.8,129.4,75
HU,13.8,130.9,75
HU,13.8,132.3,75
HU,13.8,134,75
HU,13.9,135.8,80
HU,14,137.9,80
HU,14.1,139.8,75
HU,14.4,141.8,65
HU,14.5,143.5,65
HU,14.8,145.2,65
HU,14.8,146.8,65
HU,14.8,148.2,65
HU,14.8,149.4,65
HU,14.4,149.7,65
HU,14.6,150.8,65
HU,15.2,151.6,65
HU,15.8,152.5,65
TS,16.6,153.6,60
TS,17.3,155.2,55
TS,18.5,156.5,55
TS,18.6,157.5,55
TS,19.5,158,50
TS,19.8,158.9,45
TS,20.4,160.2,45
TS,20.5,160.2,35
TD,20.8,163.5,25
TD,13.7,110.2,25
TD,13.7,110.3,25
TD,13.9,111.9,25
TD,14.1,113.9,25
TD,14.4,116.4,25
TD,15,118.7,25
TD,15.9,120.3,30
TD,16.8,121.7,30
TD,17.6,123.1,30
TD,18.6,124.8,30
TD,19.6,126.5,30
TD,20.6,128.3,25
TD,21.3,129.8,25
TD,21.8,131.2,25
TD,11.6,124.5,25
TD,12.2,125.6,25
TD,13.1,126.9,25
TD,14.1,128.6,30
TS,14.9,130.5,35
TS,15.6,132.6,35
TS,16.2,134.7,35
TD,16.7,137,30
TD,17.2,139.5,30
TD,17.7,142.2,25
TD,13.2,100,25
TD,13.7,101.2,30
TS,14.3,102.3,35
TS,14.9,103.4,35
TS,15.7,104.3,35
TS,16.4,104.9,35
TS,17.1,105.4,35
TS,17.7,105.9,35
TD,18.3,106.5,30
TD,18.8,107.1,30
TD,19.1,107.9,30
TD,19.3,108.4,30
TD,19.5,109,25
TD,19.7,109.7,25
TD,20.2,110.3,25
TD,20.8,110.9,25
TD,21.5,111.5,25
TD,22.5,112,25
TD,23.5,112.5,25
TD,13.8,100.6,25
TD,14.1,101.7,25
TD,14.9,102.9,25
TD,15.8,104.2,30
TS,16.5,105.5,40
TS,17.1,106.4,50
TS,17.7,107.1,60
HU,18.2,107.7,70
HU,18.7,108.4,75
HU,18.9,109,75
HU,19.2,109.6,75
HU,19.6,110,70
HU,20,110.4,65
TS,20.4,110.8,60
TS,21,111.3,55
TS,21.5,112,50
TS,22,112.8,45
TS,22.4,113.6,40
TS,22.8,114.2,35
TD,23.2,114.9,30
TD,23.6,115.7,25
TD,24.1,116.5,25
TD,24.6,117.2,25
TD,25,117.9,25
TD,25.6,118.3,25
TD,26.1,118.6,25
TD,26.6,118.8,25
TD,12.9,125.1,30
TD,13.8,126.3,30
TS,14.6,127.6,35
TS,15.3,128.7,35
TS,15.9,129.9,40
TS,16.4,131.1,40
TS,17,132.2,45
TS,17.5,133.2,45
TS,18.1,134.3,45
TS,18.6,135.3,40
TD,19,136.4,30
TD,19.2,137.3,30
TD,19.4,138.1,20
TD,12.5,98.9,20
TD,12.8,99.2,25
TD,13.1,99.6,25
TD,13.6,99.9,30
TD,14.3,100.2,30
TS,14.9,100.5,35
TS,15.3,101,40
TS,15.6,101.6,50
HU,15.8,102.2,65
HU,16,102.9,75
HU,16.1,103.5,80
HU,16.3,104.4,90
HU,16.5,105.5,90
HU,16.7,106.7,85
HU,16.9,107.8,80
HU,17,108.9,80
HU,17.3,110.1,85
HU,17.6,111.5,90
HU,17.9,112.9,90
HU,18.2,114.2,95
HU,18.4,115.6,100
HU,18.7,116.8,105
HU,18.9,118,100
HU,19,119.2,90
HU,19,120.3,80
HU,18.9,121.3,70
HU,18.7,122.4,70
HU,18.7,123.3,75
HU,18.6,124.3,85
HU,18.4,125.2,90
HU,18.2,126.2,95
HU,18.2,127.1,95
HU,18.2,128,90
HU,18.3,129,85
HU,18.4,130,80
HU,18.5,131.1,70
HU,18.6,132.3,65
TS,18.6,133.4,55
TS,18.6,134.5,45
TS,18.6,135.5,35
TD,18.7,136.5,30
TD,18.9,137.5,30
TD,19,138.5,25
TD,19.3,139.5,25
TD,19.5,140.5,20
TD,15.7,115.8,25
TD,16.3,116.3,30
TD,16.8,117,30
TS,17.3,117.8,35
TS,17.9,118.4,40
TS,18.4,119,50
TS,18.9,119.6,55
TS,19.4,120.3,55
TS,19.8,120.8,50
TS,20.2,121.2,45
TS,20.5,121.5,35
TD,20.5,121.9,30
TD,20.5,122.2,30
TD,20.5,122.4,30
TD,20.5,122.4,30
TD,20.4,122.5,25
TD,20.3,122.5,25
TD,20,122.3,25
TD,21.7,107,30
TS,21.9,107.2,35
TS,22.3,107.6,45
HU,22.7,108,65
HU,23,108.4,85
HU,23.2,108.8,100
HU,23.5,109.3,105
HU,23.6,109.7,100
HU,23.8,110.1,80
TS,23.8,110.5,60
TS,23.9,110.8,45
TD,23.8,111.1,30
TD,23.5,111.4,25
TD,23,111.8,25
TD,22.8,112.2,25
TD,22.3,112.8,25
TD,21.6,113,20
TD,21,113.1,15
TD,13.7,104,25
TD,14.3,104.2,25
TD,14.9,104.5,25
TD,15.5,104.9,30
TS,15.9,105.3,35
TS,16.3,105.8,35
TS,16.7,106.3,40
TS,17,106.9,45
TS,17.2,107.5,50
TS,17.4,108.1,50
TS,17.6,108.7,55
TS,17.8,109.3,55
TS,18.1,109.8,55
TS,18.3,110.4,55
TS,18.7,110.9,55
TS,19,111.6,60
TS,19.7,112.7,60
TS,20.2,114.3,60
HU,20.6,115.5,65
HU,21,116.8,65
TS,21.3,117.9,60
TS,21.5,119,55
TS,21.6,120.1,50
TS,21.4,121.1,45
TS,21,121.9,40
TS,20.6,122.6,35
TD,20.5,123,30
TD,20.5,123.2,30
TD,20.5,123.3,30
TD,20.5,123.5,30
TD,20.5,123.9,25
TD,20.5,124.3,25
TD,20.5,124.7,25
TD,20.6,125.3,25
TD,20.7,125.9,25
TD,20.8,126.6,25
TD,20.8,128,25
TD,20.8,128,25
TD,20.8,128.7,20
TD,20.7,129.4,20
TD,20.7,130.1,20
TD,12.8,95.2,25
TD,12.9,96.3,30
TD,13,97.2,30
TD,13.2,97.9,30
TS,13.4,98.5,35
TS,13.8,99.4,35
TS,14.3,100.4,35
TS,14.9,101.4,40
TS,15.5,102.4,40
TS,16.1,103.5,40
TS,16.7,104.6,35
TS,17.4,105.5,35
TD,18.4,106.1,25
TD,14.2,97.4,25
TD,14.4,98.8,25
TD,14.4,100.4,25
TD,14.5,102,30
TS,14.6,103.2,35
TS,14.8,104.4,35
TS,15.1,105.8,35
TS,15.5,107.1,40
TS,15.9,108.2,45
TS,16.3,109.1,45
TS,16.7,110.1,45
TS,17.2,111.2,45
TS,17.6,112.3,40
TS,17.9,113.3,35
TS,18.2,114.5,35
TS,18.6,115.7,35
TD,19.1,116.7,30
TD,19.5,117.7,25
TD,19.8,118.6,25
TD,20,119.4,25
TD,20.1,120.2,20
TD,11.2,99.8,25
TD,11.2,101,25
TD,11.5,102.2,25
TD,12,103.4,30
TD,12.8,104.3,30
TD,13.7,104.9,30
TS,14.4,105.6,35
TS,15,106.5,35
TS,15.5,107.7,40
TS,16,108.8,45
TS,16.4,109.8,50
TS,16.7,110.6,60
HU,17,111.3,70
HU,17.4,111.9,80
HU,18,112.3,90
HU,18.9,112.8,105
HU,19.9,113.2,110
HU,20.9,113.8,115
HU,21.8,114.6,110
HU,22.4,115.4,105
HU,23,116.4,90
HU,23.5,117.1,80
HU,24.1,117.8,70
TS,24.5,118.3,60
TS,25,118.8,55
TS,25.5,119.2,45
TS,26.1,119.4,40
TS,26.8,119.5,35
TD,27.2,119.5,30
TD,27.8,119.4,30
TD,28.1,119.2,25
TD,28.3,118.8,25
TD,28.4,118.1,20
TD,18.1,104.5,25
TD,18.6,105.3,30
TS,19.3,106.3,35
TS,20,107.3,40
TS,20.6,108.4,45
TS,20.7,109.3,50
TS,20.7,110,55
TS,20.7,110.7,55
TS,20.7,111.6,50
TS,20.6,112.3,45
TS,20.5,112.8,40
TS,20.6,113.3,35
TD,20.7,114.2,30
TD,20.8,115.3,30
TD,20.8,116.5,30
TD,20.7,117.4,25
TD,20.6,118.1,25
TD,20.5,118.6,25
TD,20.4,119.1,25
TD,14.4,93.3,25
TD,14.4,93.7,30
TD,14.4,93.9,30
TD,14.2,93.9,30
TD,14,93.8,25
TD,13.7,93.9,25
TD,13.6,94.3,25
TD,13.6,94.9,25
TD,13.7,99,25
TD,13.9,99.6,25
TD,14.1,100.3,25
TD,14.4,100.9,25
TD,14.5,101.2,25
TD,14.6,101.4,30
TD,14.8,101.6,30
TS,15.2,102,35
TS,15.6,102.5,35
TS,16,103,40
TS,16.1,103.4,40
TS,15.9,103.9,45
TS,15.6,104.3,45
TS,15.6,104.7,50
TS,15.7,105.3,55
HU,15.9,106,65
HU,15.9,106.8,75
HU,15.8,107.6,80
HU,15.7,108.2,90
HU,15.7,108.9,95
HU,16,109.6,100
HU,16.2,110.5,105
HU,16.5,111.5,110
HU,16.7,112.5,115
HU,17,113.4,125
HU,17.4,114.3,125
HU,17.7,115.2,120
HU,18.1,116,115
HU,18.4,116.7,110
HU,18.6,117.2,110
HU,18.8,117.6,105
HU,19.1,117.9,100
HU,19.4,118.1,95
HU,19.8,118,90
HU,20.2,117.7,80
HU,20.8,117.3,75
HU,21.6,116.8,70
HU,22.7,116.1,65
TS,23.8,115.5,60
TS,25.1,114.5,55
TS,26.8,113.5,45
TS,27,113.3,45
TS,29,112.2,35
TS,29.4,112,35
TD,31.8,110.2,25
TD,33.4,108,20
TD,13,103,25
TD,13.5,104.8,30
TD,13.8,105.8,30
TD,14.2,106.4,30
TD,14.7,106.5,30
TD,15.1,106.5,30
TD,15.3,106.6,30
TD,15.3,106.9,30
TD,15.2,107.3,25
TD,15.1,107.6,25
TD,14.9,108.1,25
TD,14.6,108.8,25
TD,14.2,109.6,25
TD,14,110.3,25
TD,13.9,111.1,25
TD,14.1,112,25
